actor,gross,budget,profit_ratio
The Jonas Brothers,65280346,7e+06,9.32576371428571
Kenny Ortega,65280346,7e+06,9.32576371428571
Nathan Gamble,42019483,60130000,0.698810626974888
Jodie Harwood,0,130000,0
Kiele Sanchez,0,3e+06,0
Taylor Cole,0,5e+06,0
Josh Henderson,0,5e+06,0
Dameon Clarke,1798,4e+06,0.0004495
Michael Scovotti,0,2e+05,0
Ross Marquand,0,2e+05,0
Michael Wincott,0,2e+05,0
Erin Cahill,0,2.4e+07,0
James Murray,0,1e+07,0
Raphaël Coleman,0,1e+07,0
Haley Bennett,13466655,2.9e+07,0.464367413793103
Chace Crawford,13531768,5e+06,2.7063536
Jake Weber,13350177,5e+06,2.6700354
Tom Arnold,6223,2e+06,0.0031115
Steven Kaplan,53760,2e+06,0.02688
Christine Lakin,27696,9e+06,0.00307733333333333
Joe Manganiello,66009973,14800000,4.46013331081081
Kevin Covais,4693919,6500000,0.722141384615385
Andrew Caldwell,4693919,6500000,0.722141384615385
Joshua Tickell,173783,2500000,0.0695132
Barbara Boxer,173783,2500000,0.0695132
Richard Branson,173783,2500000,0.0695132
Joe Swanberg,36960477,6e+06,6.1600795
Forrest Landis,0,3e+06,0
Tony Curran,1925,2400000,0.000802083333333333
Peyton List,1925,2400000,0.000802083333333333
Cameron Goodman,1925,2400000,0.000802083333333333
Darla Biccum,0,2e+07,0
Travis Aaron Wade,0,6e+06,0
Tina Huang,0,6e+06,0
Howard Johnson Jr.,0,6e+06,0
Cheech Marin,3268335,37500000,0.0871556
Bill Alexander,0,5e+05,0
Basil Bold,0,5e+05,0
Greg Ivan Smith,0,8000,0
Dan Sturges,0,8000,0
Tina Johnson,0,8000,0
Tasha Smith,11508423,2.3e+07,0.500366217391304
Tom Malloy,0,1e+07,0
Brett Miller,0,150000,0
Shellie Marie Shartzer,0,150000,0
David Fuqua,0,150000,0
Fran Kranz,4327763,8e+06,0.540970375
Tracy Morgan,82800859,3.7e+07,2.23786105405405
Angus Sutherland,0,4200000,0
Autumn Reeser,0,4200000,0
Michael Risley,0,3200000,0
Jana Kramer,0,3200000,0
Pedro Castaneda,74494,35000,2.1284
Veronica Loren,74494,35000,2.1284
Abel Becerra,74494,35000,2.1284
Jewel Staite,0,8e+06,0
Justin Baldoni,0,8e+06,0
Marc Bacher,0,8e+06,0
David Moscow,0,6e+06,0
Scott Anderson,0,6e+06,0
Josslyn DeCrosta,0,1e+06,0
Erica Rhodes,0,1e+06,0
David Lombard,0,1e+06,0
Rade Serbedzija,301305,6.3e+07,0.00478261904761905
Cole Sprouse,0,2500000,0
Dylan Sprouse,0,2500000,0
Kay Panabaker,0,2500000,0
Pat Crawford Brown,10958,20000,0.5479
Stephen Lord,0,1.2e+07,0
Natalie J. Robb,0,1.2e+07,0
Mike Lavoie,0,3000,0
Matthew Steffens,0,3000,0
Saul Rubinek,2110,6e+06,0.000351666666666667
Brian Austin Green,0,2200000,0
Melissa Keller,0,2200000,0
Kayla Ewell,0,2200000,0
Elliot Swift,6103,1600000,0.003814375
Christian McKay,1186957,2.5e+07,0.04747828
Darren Hamlyn,0,8000,0
Heather Soon,0,8000,0
Leah Dizon,0,8000,0
Daniel Sauli,0,2e+05,0
Julien Lucas,0,2e+05,0
Heather Simms,0,2e+05,0
Paul Calderon,0,1e+07,0
Renée Elise Goldsberry,0,1e+07,0
Rick Yune,38105077,4e+07,0.952626925
Dania Ramirez,20275446,3.5e+07,0.579298457142857
Frank Mentier,1529,1e+06,0.001529
Michael Cardelle,1529,1e+06,0.001529
Jaimyse Haft,1529,1e+06,0.001529
Keo Woolford,0,5000,0
Prince Gomolvilas,0,5000,0
Jack Ong,0,5000,0
Trevor Gagnon,14532946,2.5e+07,0.58131784
Philip Bolden,14532946,2.5e+07,0.58131784
David Gore,14532946,2.5e+07,0.58131784
Corey Large,0,1.5e+07,0
Monica Keena,0,17500000,0
Gabriel Mann,0,5e+05,0
Lauren German,44000,10500000,0.00419047619047619
Ross Kelly,0,50000,0
Stefani Marchesi,0,50000,0
Miguel Martinez,0,50000,0
Isaac Hayes,0,1e+07,0
Holly Elissa,0,1e+07,0
Missi Pyle,0,3500000,0
Emily Osment,79566871,33500000,2.37513047761194
Ellery Sprayberry,0,3500000,0
Eli Roth,120563252,7.7e+07,1.56575651948052
Edward Asner,292979556,1.75e+08,1.67416889142857
Jordan Nagai,292979556,1.75e+08,1.67416889142857
John Ratzenberger,293796821,1.75e+08,1.67883897714286
Geoffrey Arend,32391374,7500000,4.31884986666667
Morgan Lily,93952276,4e+07,2.3488069
Quinton Aaron,255950375,2.9e+07,8.825875
Jackie Earle Haley,170562971,1.65e+08,1.03371497575758
Sharlto Copley,559011912,4.84e+08,1.1549832892562
David James,115646235,3e+07,3.8548745
Jason Cope,115646235,3e+07,3.8548745
Leslie Bibb,206402696,143200000,1.44135960893855
Chris Messina,127750180,5.5e+07,2.32273054545455
Zachary Quinto,514278800,378500000,1.358728665786
Simon Pegg,530467394,3.55e+08,1.49427434929577
Gabourey Sidibe,47536959,1e+07,4.7536959
Demetri Martin,7443007,3e+07,0.248100233333333
Henry Goodman,7443007,3e+07,0.248100233333333
Edward Hibbert,7443007,3e+07,0.248100233333333
Teri Hatcher,75280058,6e+07,1.25466763333333
John Hodgman,75280058,6e+07,1.25466763333333
Zach Galifianakis,1404675720,8.87e+08,1.58362538895152
Peter Gallagher,2277396,8e+06,0.2846745
Cary-Hiroyuki Tagawa,0,4.6e+07,0
Kodi Smit-McPhee,68185669,1.05e+08,0.649387323809524
Larry David,5306447,1.5e+07,0.353763133333333
Henry Cavill,429014677,4.1e+08,1.04637726097561
Christian Stolte,97030725,1e+08,0.97030725
Jake Johnson,87786077,17750000,4.94569447887324
Michael Jackson,71844424,6e+07,1.19740706666667
Alex Al,71844424,6e+07,1.19740706666667
Alexandra Apjarova,71844424,6e+07,1.19740706666667
Ayelet Zurer,133405450,1.5e+08,0.889369666666667
Bebe Neuwirth,22452209,1.8e+07,1.24734494444444
Michael Stuhlbarg,9190525,1.7e+07,0.540619117647059
Richard Kind,9190525,7e+06,1.31293214285714
Sari Lennick,9190525,7e+06,1.31293214285714
Bill Hader,830920036,4.66e+08,1.78309020600858
Josh Stewart,14548452,1.6e+07,0.90927825
Andrea Roth,7706394,6e+06,1.284399
Juan Fernández,7706394,6e+06,1.284399
Marion Cotillard,23642910,1.12e+08,0.211097410714286
Henry Max Nelson,68009,9e+06,0.00755655555555556
Max Records,77222184,1e+08,0.77222184
Katie Featherston,161802104,5015000,32.2636299102692
Micah Sloat,107917283,15000,7194.48553333333
Mark Fredrichs,107917283,15000,7194.48553333333
Kristen Wiig,1228298657,417500000,2.94203271137725
Garret Dillahunt,39652876,18700000,2.12047465240642
Anika Noni Rose,179818005,1.05e+08,1.71255242857143
Emily Browning,88174637,1.82e+08,0.484476027472527
Taylor Lautner,1198785887,4.05e+08,2.95996515308642
Tony Kgoroge,37479778,6e+07,0.624662966666667
Tony Hale,66627164,4.2e+07,1.58636104761905
Candice Bergen,58715510,3e+07,1.95718366666667
Chandler Canterbury,79948113,6e+07,1.33246855
Krysten Ritter,44294974,32930000,1.34512523534771
Jodelle Ferland,13248477,45200000,0.293107898230088
Ruth Livier,42057340,3e+07,1.40191133333333
Alden Ehrenreich,876700,1e+07,0.08767
Maribel Verdú,876700,1e+07,0.08767
Chris Carmack,18860403,29500000,0.639335694915254
Melissa Jones,0,4500000,0
Walton Goggins,280343,4e+06,0.07008575
Noah Bean,0,150000,0
Lennon Parham,0,150000,0
Kelly Hutchinson,0,150000,0
Russell M. Haeuser,1697956,2e+07,0.0848978
Armie Hammer,199658023,3.75e+08,0.532421394666667
Rashida Jones,74461899,4.5e+07,1.65470886666667
Billy Ray Cyrus,103835699,5.8e+07,1.79027067241379
Arsenio Hall,228477,2900000,0.0787851724137931
Tommy Davidson,228477,2900000,0.0787851724137931
Phyllis Applegate,228477,2900000,0.0787851724137931
Carey Mulligan,271116007,2.18e+08,1.24365140825688
Aaron Taylor-Johnson,324879941,2.69e+08,1.20773212267658
Michael C. Hall,22984919,5e+07,0.45969838
Stephen Colbert,310105243,3.2e+08,0.969078884375
Jamal Woolard,36842118,2e+07,1.8421059
Benjamin Walker,37516013,6.9e+07,0.543710333333333
Delphine Chanéac,33998092,5.2e+07,0.653809461538462
Eamonn Walker,0,3700000,0
Keir O'Donnell,20819129,2.6e+07,0.800735730769231
Wentworth Miller,66110315,7.4e+07,0.893382635135135
Chris Massoglia,13838130,6.4e+07,0.21622078125
Sasha Grey,695417,1700000,0.409068823529412
Chris Santos,695417,1700000,0.409068823529412
Philip Eytan,695417,1700000,0.409068823529412
Jamey Sheridan,45756,2e+06,0.022878
Mariann Mayberry,45756,2e+06,0.022878
Aly Michalka,5205343,2e+07,0.26026715
Gaelan Connell,5205343,2e+07,0.26026715
Lauren Lee Smith,0,1.6e+07,0
Derek Mears,64997188,1.9e+07,3.42090463157895
Tom Berenger,0,1.6e+07,0
Clayne Crawford,96860,1.7e+07,0.00569764705882353
Joseph McKenna,0,2e+07,0
Wynn Everett,0,2e+07,0
James Lafferty,0,4e+06,0
Tom Skerritt,10268846,3.5e+07,0.2933956
Rupert Isaacson,155984,160000,0.9749
Kristin Neff,155984,160000,0.9749
Rowan Isaacson,155984,160000,0.9749
Adrianne Palicki,122512052,1.3e+08,0.9424004
Rooney Mara,197734863,1.58e+08,1.25148647468354
Georgia King,5005,3e+06,0.00166833333333333
Bug Hall,0,8e+06,0
Kevin M. Horton,0,8e+06,0
Brandon Hardesty,0,8e+06,0
Samantha Ferris,6174,5e+06,0.0012348
Gabrielle Rose,6174,5e+06,0.0012348
America Olivo,30208,6e+06,0.00503466666666667
Kel O'Neill,0,2e+06,0
Siobhan Fallon Hogan,16699684,8e+06,2.0874605
Odette Annable,68315966,3.6e+07,1.89766572222222
Cam Gigandet,109091714,148800000,0.733143239247312
Eion Bailey,232385,1e+07,0.0232385
Aidan Gillen,12232937,2.2e+07,0.556042590909091
Luke Kirby,0,1e+07,0
Chris Parnell,0,1e+07,0
Madeline Zima,12212,5.2e+07,0.000234846153846154
Carter Jenkins,25200412,4.5e+07,0.560009155555556
Yvonne Strahovski,1785,1e+07,0.0001785
Zoe Kazan,2991676,1e+07,0.2991676
Yara Shahidi,16159541,5.5e+07,0.293809836363636
Laura Breckenridge,0,9500000,0
Michele Bachmann,0,850000,0
Joe Barton,125426,1e+05,1.25426
Ben Bernanke,0,1e+05,0
Jocelin Donahue,264250,14300000,0.018479020979021
Tom Noonan,100659,9e+05,0.111843333333333
Mary Woronov,100659,9e+05,0.111843333333333
Ryan Kennedy,0,2e+06,0
Moneca Delain,0,2e+06,0
Alexi Wasser,0,2e+07,0
Rumer Willis,11956207,1.6e+07,0.7472629375
Zach Gilford,87338197,1.6e+07,5.4586373125
Osama bin Laden,0,50000,0
Johnelle Bryant,0,50000,0
Paul Rust,14793904,1.8e+07,0.821883555555556
Jack Carpenter,14793904,1.8e+07,0.821883555555556
Jemaine Clement,131762329,1.03e+08,1.27924591262136
C.J. Bills,0,180000,0
Diane Granley,0,180000,0
Linda Henderson,0,180000,0
Zach Cregger,4542775,6e+06,0.757129166666667
Trevor Moore,4542775,6e+06,0.757129166666667
Raquel Alessi,4542775,6e+06,0.757129166666667
Jesse L. Martin,11276,5e+05,0.022552
Victor Garber,15374,3500000,0.00439257142857143
Adam Rodriguez,51697449,1.3e+07,3.97672684615385
Sarah Roemer,17231291,2e+07,0.86156455
Katrina Bowden,223615,5e+06,0.044723
Jeremy Bastian,0,5e+06,0
Cavan Cunningham,0,5e+06,0
Harry Dean Stanton,19348,1e+07,0.0019348
Laura Vandervoort,0,4e+06,0
Mark Duplass,34384472,4500000,7.64099377777778
Joshua Leonard,1248149,250000,4.992596
Kristin Kreuk,8742261,1.8e+07,0.485681166666667
Steffan Anten,0,280000,0
Mike Bara,0,280000,0
Ross Dedrickson,0,280000,0
Peter Rodger,38244,1250000,0.0305952
Ringo Starr,38244,1250000,0.0305952
Stephanie Lugo,0,4e+06,0
Maurice Blake,0,4e+06,0
Amanda Douge,0,2.2e+07,0
Anthony Waller,0,2.2e+07,0
Portia Doubleday,30562572,3.6e+07,0.848960333333333
Mircea Monroe,0,3e+05,0
Christopher Shand,0,3800000,0
Nora Kirkpatrick,0,3e+05,0
Mary Cobb,0,7500000,0
Rhoda Griffis,0,7500000,0
Cody Linley,0,1300000,0
Brie Gabrielle,0,1300000,0
Tsuyoshi Ihara,0,1e+07,0
Mika Hijii,0,1e+07,0
Randy Wayne,7644460,3e+06,2.54815333333333
Deja Kreutzberg,7547726,2e+06,3.773863
Joshua Weigel,7547726,2e+06,3.773863
Ellen Muth,0,5e+06,0
Sharon Gless,0,2e+05,0
Maureen Gallagher,0,2e+05,0
Kelli Strickland,0,2e+05,0
Dale Girard,0,3700000,0
Mikey Wiseman,0,3700000,0
Michael Grecco,0,230000,0
Tera Patrick,0,230000,0
Evan Seinfeld,0,230000,0
Mamie Gummer,26822144,32500000,0.825296738461539
Elsa Pataky,0,1.5e+07,0
Bo Burnham,0,4e+06,0
Brianne Davis,0,4e+06,0
George Chuvalo,0,1800000,0
Henry Cooper,0,1800000,0
George Foreman,0,1800000,0
Jon Hamm,464665366,1.4e+08,3.31903832857143
Shoshana Bush,25615792,2.5e+07,1.02463168
Kathleen Robertson,0,1500000,0
Tania Raymonde,34929160,21700000,1.60963870967742
Tatyana Kanavka,0,2e+07,0
Michael Arata,0,2e+07,0
Ishiah Benben,0,2e+06,0
Johnny Pacar,1169603,2e+06,0.5848015
Maeve Quinlan,10572742,8e+06,1.32159275
Brian Blade,0,1200000,0
Terence Blanchard,0,1200000,0
Ravi Coltrane,0,1200000,0
William Mapother,1316074,1e+05,13.16074
Ivana Baquero,0,3e+07,0
Donald Faison,31388466,1.3e+07,2.41449738461538
Kaitlin Doubleday,0,8800000,0
Sofya Skya,0,8800000,0
Lily Jackson,0,75000,0
Rex Linn,0,75000,0
Christopher Lloyd,0,75000,0
Corey Feldman,0,4800000,0
Bronson Pinchot,0,4e+05,0
Alex Hernandez,0,3e+06,0
Christopher Borgzinner,0,3e+06,0
Keith Boyd,0,5e+05,0
Takisha Boyd,0,5e+05,0
Deborah Shelton,0,2e+05,0
John Brotherton,0,2e+05,0
Claire Holt,594904,1200000,0.495753333333333
Steve Clement,0,75000,0
Thomas Montgomery,0,75000,0
Ken Case,0,75000,0
Gina Allegro,0,50000,0
Cricket Batz,0,50000,0
Sharon Geller,0,50000,0
Oliver James,0,6300000,0
Kristopher Turner,0,6300000,0
Rik Young,0,6300000,0
Armand Assante,0,7e+06,0
Cole Carson,0,720000,0
Lauren Bair,0,720000,0
Michael J. Prosser,0,720000,0
Marlaina Mah,0,1.3e+07,0
Vitaly Kravchenko,0,1.3e+07,0
Enrico Colantoni,3328735,6650000,0.500561654135338
Michael Shulman,9626,650000,0.0148092307692308
Wendi McLendon-Covey,127448961,72020000,1.76963289364066
Sara Swain,0,20000,0
Alonzo F. Jones,0,25000,0
Shamika Ann Franklin,0,25000,0
Annemarie Pazmino,0,25000,0
Kevin Corrigan,103887,6800000,0.0152775
Andrew Garfield,563213408,4.78e+08,1.17827072803347
Christopher Mintz-Plasse,302134269,2.53e+08,1.19420659683794
Russell Brand,345440666,1.09e+08,3.16918042201835
Hailee Steinfeld,679555468,3.53e+08,1.92508631161473
John Doman,9701559,3500000,2.771874
Donna Murphy,200807262,2.6e+08,0.772335623076923
Chloë Grace Moretz,335739668,3.77e+08,0.890556148541114
Mia Wasikowska,371547817,3.46e+08,1.07383762138728
Jennifer Lawrence,1487564047,647900000,2.29597784688995
Keir Gilchrist,27373417,1.8e+07,1.52074538888889
Dianne Wiest,5236970,1e+07,0.523697
José Luis García Pérez,1028658,3e+06,0.342886
Robert Paterson,1028658,3e+06,0.342886
Joey King,29936192,34500000,0.867715710144928
Margo Martindale,119399026,7e+07,1.70570037142857
Cécile De France,65818622,1e+08,0.65818622
Christina Aguilera,78881310,110750000,0.712246591422122
Gemma Arterton,146437713,2.5e+08,0.585750852
Spencer Jones,99851,2500000,0.0399404
Tyler Barrick,99851,2500000,0.0399404
Dustin Lance Black,99851,2500000,0.0399404
Zachary Gordon,165695121,5.8e+07,2.85681243103448
Robert Capron,165695121,5.8e+07,2.85681243103448
Rachael Harris,64049450,1.5e+07,4.26996333333333
Chase Ellison,0,1e+07,0
Caroline Dhavernas,33587996,1e+07,3.3587996
Bokeem Woodbine,92461144,1.35e+08,0.684897362962963
Liam Hemsworth,1262262084,4.8e+08,2.629712675
Matthew Macfadyen,105219735,2e+08,0.526098675
Alice Eve,47668862,5.2e+07,0.916708884615385
T.J. Miller,31584722,2e+07,1.5792361
Sharni Vinson,79334056,3.2e+07,2.47918925
Rick Malambri,42385520,3e+07,1.41285066666667
Adam G. Sevani,42385520,3e+07,1.41285066666667
Chris Brown,57744720,2e+07,2.887236
William F. Buckley,915455,1e+06,0.915455
Craig Robinson,62496296,5.2e+07,1.20185184615385
Matt Bush,165480,2e+06,0.08274
Sean Marquette,165480,2e+06,0.08274
Jamie Chung,444975422,3.4e+08,1.30875124117647
Mykel Shannon Jenkins,0,3e+06,0
Mark Ivanir,0,3e+06,0
Alex O'Loughlin,37481242,3.5e+07,1.07089262857143
Michaela Watkins,40443784,3.5e+07,1.15553668571429
Lena Dunham,389804,65000,5.99698461538462
Laurie Simmons,389804,65000,5.99698461538462
Grace Dunham,389804,65000,5.99698461538462
Jaden Smith,237113715,1.7e+08,1.39478655882353
Jeffrey DeMunn,0,2.2e+07,0
James Ransone,75995069,23200000,3.27564952586207
Tempestt Bledsoe,201350,6e+06,0.0335583333333333
Tom Selleck,94000970,1.5e+08,0.626673133333333
Leighton Meester,138220779,1.36e+08,1.01632925735294
Danielle Panabaker,39474282,3.5e+07,1.12783662857143
Sonya Davison,19056184,4.4e+07,0.433095090909091
Emma Bell,42819108,4e+07,1.0704777
Paolo Bonacelli,35596227,2e+07,1.77981135
Violante Placido,35596227,2e+07,1.77981135
Melissa Joan Hart,0,2e+06,0
William Lee Scott,0,2e+06,0
John Terry,0,2e+06,0
Tanner Maguire,2848578,3500000,0.813879428571429
Jeffrey Johnson,2848578,3500000,0.813879428571429
Robyn Lively,2848578,3500000,0.813879428571429
Jack McBrayer,232988393,2.5e+08,0.931953572
Jenn Proske,36658108,2e+07,1.8329054
Derek Jeter,119219978,1e+08,1.19219978
Alexandra Nicole Hulme,0,4000,0
Lawrie Brewster,0,4000,0
Gio Perez,67061228,4e+07,1.6765307
Danny A. Abeckaser,302886,1e+06,0.302886
Kyle Gallner,413337702,93800000,4.40658530916844
Julia Garner,6980421,6e+05,11.634035
Patrick Fabian,40990055,1800000,22.7722527777778
Ashley Bell,40990055,1800000,22.7722527777778
Iris Bahr,40990055,1800000,22.7722527777778
Jill Scott,60072596,2e+07,3.0036298
Mélanie Laurent,17859951,19600000,0.911221989795918
Michael Hanrahan,0,3e+06,0
Kalani Miller,0,3e+06,0
Kelly Slater,0,3e+06,0
Tom McGrath,83348920,1.32e+08,0.631431212121212
Matt Bennett,535249,3400000,0.157426176470588
Zack Pearlman,535249,3400000,0.157426176470588
Krysta Rodriguez,535249,3400000,0.157426176470588
Juan Carlos Hernández,44867349,3.7e+07,1.21263105405405
Felicity Jones,5009832,2e+07,0.2504916
Eric Balfour,21371425,1e+07,2.1371425
Scottie Thompson,21371425,1e+07,2.1371425
Nathaniel Parker,96860,1e+06,0.09686
Andre Braugher,0,3500000,0
Alexia Rasmussen,15368,2e+05,0.07684
Amber Lynn,0,4e+05,0
Asia Carrera,0,4e+05,0
Bobby Slayton,0,4e+05,0
Carlos Mencia,20246959,1.4e+07,1.44621135714286
Alice Ziolkoski,0,5e+06,0
Meaghan Hughes,0,5e+06,0
Deborah Theaker,0,5e+06,0
Cleophas Kabasita,0,4e+05,0
Hadidja Zaninka,0,4e+05,0
Marc Gwamaka,0,4e+05,0
James Badge Dale,0,8e+06,0
Arlen Escarpeta,42575718,4e+07,1.06439295
Marcus Coloma,0,2.4e+07,0
Susan Blakely,0,2.4e+07,0
Philip Winchester,28841,1e+06,0.028841
Tim Draxl,28841,1e+06,0.028841
Brooke Shields,17596256,3.5e+07,0.502750171428571
Ricky Garcia,17596256,3.5e+07,0.502750171428571
Mark Feuerstein,0,2e+06,0
Bill Lippincott,0,8500000,0
Michael Biehn,44000,13200000,0.00333333333333333
Alexandra Daddario,258074650,227200000,1.13589194542254
Brett Rickaby,0,7200000,0
Jillian Murray,0,1e+07,0
Marnette Patterson,0,1e+07,0
Ashley Parker Angel,0,1e+07,0
Hamish Linklater,1388645,7e+06,0.198377857142857
David Warshofsky,1136732,2e+06,0.568366
Kerry Bishé,4584,9000,0.509333333333333
Devon Graye,9134,4e+06,0.0022835
C.J. Thomason,0,2500000,0
Judd Apatow,575775,2e+06,0.2878875
Tyler Labine,380061,1500000,0.253374
Asun Ortega,0,85000,0
David Castro,0,85000,0
Perry D'Marco,0,85000,0
Rhys Coiro,0,1e+06,0
Ty Simpkins,760159545,1.53e+08,4.96836303921569
Joe Pesci,134904,2.5e+07,0.00539616
Sergio Peris-Mencheta,134904,2.5e+07,0.00539616
John Magaro,15244817,4.5e+07,0.338773711111111
Denzel Whitaker,14637490,2.5e+07,0.5854996
Salli Richardson-Whitfield,0,50000,0
Tracie Thoms,3453,50000,0.06906
Omari Hardwick,0,50000,0
Brandon T. Jackson,131179237,1.22e+08,1.07523964754098
Juno Temple,4254948,30900000,0.137700582524272
Jeremy Dozier,107260,8e+06,0.0134075
Luke Grimes,0,2e+05,0
Bob Einstein,0,2e+05,0
Britt Robertson,130867225,2.26e+08,0.579058517699115
Maggie Q,29136626,6e+07,0.485610433333333
Gil Birmingham,3660950,2.6e+07,0.140805769230769
Crystal Allen,3660950,2.6e+07,0.140805769230769
Bryan Callen,0,1300000,0
Jessica Lee,0,1300000,0
J. Chris Newberg,0,1300000,0
Jon Foo,0,3e+07,0
Kelly Overton,0,3e+07,0
Kimberly S. Fairbanks,0,4e+05,0
Ariel Shafir,0,4e+05,0
James Duke Mason,0,4e+05,0
Jake Sandvig,0,4e+06,0
Eliza Roberts,0,6e+06,0
John-Paul Howard,0,6e+06,0
Whitney Hoy,0,1e+06,0
Sophie Bolen,0,250000,0
Madeline Vail,0,250000,0
Colby French,0,250000,0
Elizabeth Bond,0,250000,0
Camden Toy,0,250000,0
Georja Umano,0,250000,0
Tika Sumpter,134141530,2.5e+07,5.3656612
Michael Joiner,4856482,4e+05,12.141205
Michael Higgenbottom,4856482,4e+05,12.141205
Barry Bostwick,0,3e+05,0
Karen Black,0,3e+05,0
AJ Bowen,36957575,6e+06,6.15959583333333
Amy Seimetz,415067,3e+05,1.38355666666667
Andrew Dickler,18117,5e+05,0.036234
Ben York Jones,18117,5e+05,0.036234
Aunjanue Ellis,0,1.3e+07,0
Joel Torre,183490,1700000,0.107935294117647
Perdita Weeks,21197315,5e+06,4.239463
Meital Dohan,20202,5e+06,0.0040404
Zoe Lister-Jones,268419,120000,2.236825
Francis Benhamou,16506,120000,0.13755
Mimi Lieber,16506,120000,0.13755
Connor Paolo,36938,1300000,0.0284138461538462
Kelly McGillis,114439,2050000,0.0558239024390244
Vincent Messina,0,5e+07,0
David Ellison,0,2e+05,0
Dean Cameron,0,2e+05,0
David A. Lockhart,0,30000,0
Camille Montgomery,0,30000,0
Rick Mora,170658496,256030000,0.666556637893997
Clare Grant,0,1e+06,0
Cassidy Freeman,0,5e+05,0
Clark Freeman,0,5e+05,0
Alden Adair,0,1.3e+07,0
Shannon Beckner,0,1.3e+07,0
Shane Bellegarde,0,1.3e+07,0
Tamer Hassan,0,1e+07,0
Rebecca Da Costa,48817,1e+07,0.0048817
Andrew McCarthy,0,3e+06,0
Caroline London,0,3e+06,0
Nathaniel Marston,0,2e+06,0
Tom Archdeacon,0,2e+06,0
Michael Piccirilli,0,5e+05,0
Gaynor Howe,0,5e+05,0
Frank Hoyt Taylor,0,5e+05,0
Tanit Phoenix Copley,0,4400000,0
Casey B. Dolan,0,4400000,0
Tom Hardy,722061556,628600000,1.14868208081451
Balinese Tari Legong Dancers,5203694,8e+06,0.65046175
Ni Made Megahadi Pratiwi,5203694,8e+06,0.65046175
Puti Sri Candra Dewi,5203694,8e+06,0.65046175
Octavia Spencer,398647098,68900000,5.7858795065312
Jeremy Irvine,80114290,79500000,1.00772691823899
Michael Fassbender,439860846,4.08e+08,1.07809030882353
Christopher Lee,73820094,1.7e+08,0.434235847058824
Evangeline Lilly,85463309,1.1e+08,0.776939172727273
Dakota Goyo,85463309,1.1e+08,0.776939172727273
J.K. Simmons,13361843,13300000,1.00464984962406
José Julián,1754319,1e+07,0.1754319
Eddie 'Piolin' Sotelo,1754319,1e+07,0.1754319
Freida Pinto,176740650,9.3e+07,1.90043709677419
Shailene Woodley,584717753,2.52e+08,2.32030854365079
Amara Miller,165249922,4e+07,4.13124805
Jared Harris,432965089,310200000,1.39576108639587
Brit Marling,14421131,12100000,1.19182900826446
Matthew-Lee Erlbach,1316074,1e+05,13.16074
Lisa Thoreson,62453315,50200000,1.24408994023904
Brooklyn Decker,168201269,2.89e+08,0.582011311418685
Henry Hopper,326282,3e+07,0.0108760666666667
Ryô Kase,326282,3e+07,0.0108760666666667
Craig Ferguson,26687172,3e+07,0.8895724
Rosie Huntington-Whiteley,352358779,1.95e+08,1.8069680974359
Katy Perry,238872930,2.27e+08,1.05230365638767
Jonathan Winters,142614158,1.1e+08,1.29649234545455
Angela Lansbury,68218041,5.5e+07,1.24032801818182
Charlie Day,226358078,1.19e+08,1.90216872268908
Jason Sudeikis,508823872,2.87e+08,1.77290547735192
Devin Brochu,382946,7e+06,0.0547065714285714
Rhys Wakefield,23070045,3e+07,0.7690015
Allison Cratchley,23070045,3e+07,0.7690015
Christopher James Baker,23070045,3e+07,0.7690015
January Jones,61769668,4.7e+07,1.31424825531915
Ed Helms,440867556,2.39e+08,1.84463412552301
David Carr,137741384,8e+07,1.7217673
Travis Rice,0,2e+06,0
Mark Landvik,0,2e+06,0
John Jackson,0,2e+06,0
AJ Michalka,126975169,5e+07,2.53950338
Kyle Chandler,140679107,5.5e+07,2.55780194545455
Taylor Schilling,70670983,6.5e+07,1.08724589230769
Grant Bowler,9127746,40750000,0.223993766871166
Devon Bostick,101693824,4.3e+07,2.36497265116279
Christoph Waltz,535058326,521500000,1.0259987075743
Ulrich Thomsen,16907450,3.8e+07,0.444932894736842
Chris Baker,0,750000,0
Dianna Agron,140789129,1.29e+08,1.09138859689922
Peter Joseph,0,2e+05,0
Robert Sapolsky,0,2e+05,0
Gabor Mate,0,2e+05,0
Elizabeth Olsen,205460195,1.6e+08,1.28412621875
Sarah Paulson,2981638,6e+06,0.496939666666667
John Cleese,26687172,3e+07,0.8895724
Riley Keough,5147,6e+06,0.000857833333333333
Richard Harmon,0,5e+05,0
Genevieve Buechner,0,5e+05,0
Sean Paul Lockhart,0,5e+05,0
Chris Pratt,1368033088,4.5e+08,3.04007352888889
Jay Chou,98780042,1.2e+08,0.823167016666667
Colin Egglesfield,39026186,3.5e+07,1.11503388571429
Melanie Lynskey,6937139,15070000,0.460327737226277
Ja'Meya Jackson,8077752,2200000,3.67170545454545
Kelby Johnson,8077752,2200000,3.67170545454545
Lona Johnson,8077752,2200000,3.67170545454545
Colin O'Donoghue,33037754,3.7e+07,0.89291227027027
Sarah Mahoney,35565975,3e+07,1.1855325
Claire Foy,24823283,4e+07,0.620582075
Zana Marjanovic,301305,1.3e+07,0.0231773076923077
Goran Kostic,301305,1.3e+07,0.0231773076923077
Minka Kelly,37300107,1.6e+07,2.3312566875
J.J. Abrams,638476,1500000,0.425650666666667
Peter Berg,638476,1500000,0.425650666666667
